"Cuntrycd","Stkcd","Stknme","Conme","Conme_en","Indcd","Indnme","Nindcd","Nindnme","Nnindcd","Nnindnme","Estbdt","Listdt","Favaldt","Curtrd","Ipoprm","Ipoprc","Ipocur","Nshripo","Parvcur","Ipodt","Parval","Sctcd","Statco","Crcd","Statdt","Commnt","Markettype","PROVINCE","PROVINCECODE","CITY","CITYCODE","OWNERSHIPTYPE","OWNERSHIPTYPECODE"
"10","600598","北大荒","黑龙江北大荒农业股份有限公司","Heilongjiang Beidahuang Agriculture Co., Ltd.","0004","综合","A01","农业","A01","农业","1998-11-27","2002-03-29","2002-03-29","CNY","4.3800","5.3800","CNY","300000","CNY","2002-03-13","1.000","1","A","","2021-08-27","","1","黑龙江省","230000","哈尔滨市","230100","国营或国有控股","P0301"
"10","600599","ST 熊猫","熊猫金控股份有限公司","Panda Financial Holding Corp., Ltd.","0001","金融","I99","其他金融业","J69","其他金融业","1999-12-12","2001-08-28","2001-08-28","CNY","9.0000","10.0000","CNY","22000","CNY","2001-07-31","1.000","1","A","","2021-08-27","","1","湖南省","430000","长沙市","430100","私营企业","P0306"
"10","600600","青岛啤酒","青岛啤酒股份有限公司","Tsingtao Brewery Co., Ltd.","0005","工业","C05","饮料制造业","C15","酒、饮料和精制茶制造业","1993-06-16","1993-08-27","1993-08-27","CNY","5.3800","6.3800","CNY","100000","CNY","1993-07-24","1.000","1","A","","2021-08-27","00168","1","山东省","370000","青岛市","370200","国营或国有控股","P0301"
"10","600601","ST 方科","方正科技集团股份有限公司","Founder Technology Group Co., Ltd.","0005","工业","G","信息技术业","C39","计算机、通信和其他电子设备制造业","1985-01-14","1990-12-19","1990-12-19","CNY","0.0000","50.0000","CNY","200","CNY","1985-11-01","50.000","1","A","","2021-08-27","","1","上海市","310000","上海市","310000","国营或国有控股","P0301"
"10","600602","云赛智联","云赛智联股份有限公司","INESA Intelligent Tech Inc.","0002","公用事业","G87","计算机应用服务业","I65","软件和信息技术服务业","1987-01-10","1990-12-19","1990-12-19","CNY","2.0000","102.0000","CNY","511","CNY","1989-02-28","100.000","1","A","900901","2021-08-27","","1","上海市","310000","上海市","310000","国营或国有控股","P0301"
"10","600603","广汇物流","广汇物流股份有限公司","Guanghui Logistics Co., Ltd.","0004","综合","M","综合类","S90","综合","1988-08-27","1992-01-13","1992-01-13","CNY","0.0000","10.0000","CNY","1303","CNY","1991-08-21","10.000","1","A","","2021-08-27","","1","四川省","510000","成都市","510100","私营企业","P0306"
"10","600604","市北高新","上海市北高新股份有限公司","Shanghai Shibei Hi-Tech Co., Ltd.","0003","房地产","J","房地产业","K70","房地产业","1991-12-10","1992-03-27","1992-03-27","CNY","28.0000","38.0000","CNY","17899","CNY","1992-03-07","10.000","1","A","900902","2021-08-27","","1","上海市","310000","上海市","310000","中外合资","P0303"
"10","600605","汇通能源","上海汇通能源股份有限公司","Shanghai Huitong Energy Co., Ltd.","0006","商业","H","批发和零售贸易","F51","批发业","1991-12-25","1992-03-27","1992-03-27","CNY","14.0000","24.0000","CNY","16516","CNY","1992-03-07","10.000","1","A","","2021-08-27","","1","上海市","310000","上海市","310000","私营企业","P0306"
"10","600606","绿地控股","绿地控股集团股份有限公司","Greenland Holdings Group Corporation Limited","0003","房地产","E01","土木工程建筑业","E48","土木工程建筑业","1992-02-19","1992-03-27","1992-03-27","CNY","25.0000","35.0000","CNY","7063","CNY","1992-03-07","10.000","1","A","","2021-08-27","","1","上海市","310000","上海市","310000","国营或国有控股","P0301"
"10","600607","上实医药","上海实业医药投资股份有限公司","Shanghai Industrial Pharmaceutical Investment Co., Ltd.","0004","综合","M","综合类","S90","综合","1991-12-10","1992-03-27","1992-04-03","CNY","33.0000","43.0000","CNY","1100","CNY","1992-03-17","10.000","1","D","","2010-02-12","","1","上海市","310000","上海市","310000","中外合资","P0303"
"10","600608","ST 沪科","上海宽频科技股份有限公司","Shanghai Broadband Technology Co., Ltd.","0006","商业","H","批发和零售贸易","F51","批发业","1992-03-26","1992-03-27","1992-03-27","CNY","18.0000","28.0000","CNY","800","CNY","1992-03-07","10.000","1","A","","2021-08-27","","1","上海市","310000","上海市","310000","私营企业","P0306"
"10","600609","金杯汽车","金杯汽车股份有限公司","Jinbei Automobile Co., Ltd.","0005","工业","C75","交通运输设备制造业","C36","汽车制造业","1988-04-18","1992-07-24","1992-07-24","CNY","90.0000","100.0000","CNY","10000","CNY","1992-07-24","10.000","1","A","","2021-08-27","","1","辽宁省","210000","沈阳市","210100","国营或国有控股","P0301"
"10","600610","中毅达","上海中毅达股份有限公司","Shanghai Zhongyida Co., Ltd.","0005","工业","C43","化学原料及化学制品制造业","C26","化学原料及化学制品制造业","1992-06-22","1992-08-05","1992-08-05","CNY","28.0000","38.0000","CNY","13810","CNY","1992-06-13","10.000","1","A","900906","2021-08-27","","1","上海市","310000","上海市","310000","国营或国有控股","P0301"
"10","600611","大众交通","大众交通(集团)股份有限公司","Dazhong Transportation (Group) Co., Ltd.","0002","公用事业","F03","公路运输业","G54","道路运输业","1992-07-10","1992-08-07","1992-08-07","CNY","39.0000","49.0000","CNY","6090","CNY","1992-06-13","10.000","1","A","900903","2021-08-27","","1","上海市","310000","上海市","310000","私营企业","P0306"
"10","600612","老凤祥","老凤祥股份有限公司","Lao Feng Xiang Co., Ltd.","0005","工业","C99","其他制造业","C41","其他制造业","1992-05-20","1992-08-14","1992-08-14","CNY","30.0000","40.0000","CNY","3900","CNY","1992-06-13","10.000","1","A","900905","2021-08-27","","1","上海市","310000","上海市","310000","私营企业","P0306"
"10","600613","神奇制药","上海神奇制药投资管理股份有限公司","Shanghai Shenqi Pharmaceutical Investment Management Co., Ltd.","0005","工业","C81","医药制造业","C27","医药制造业","1992-07-22","1992-08-20","1992-08-20","CNY","62.0000","72.0000","CNY","5604","CNY","1992-06-20","10.000","1","A","900904","2021-08-27","","1","上海市","310000","上海市","310000","中外合资","P0303"
"10","600614","退市鹏起","鹏起科技发展股份有限公司","Pengqi Technology Development Co., Ltd.","0005","工业","B07","有色金属矿采选业","C42","废弃资源综合利用业","1992-06-03","1992-08-28","1992-08-28","CNY","25.0000","35.0000","CNY","1000","CNY","1992-06-13","10.000","1","D","","2021-07-21","","1","吉林省","220000","白山市","220600","私营企业","P0306"
"10","600615","*ST 丰华","上海丰华(集团)股份有限公司","Shanghai Fenghwa (Group) Co., Ltd.","0005","工业","C69","金属制品业","C33","金属制品业","1992-06-06","1992-09-10","1992-09-10","CNY","45.0000","55.0000","CNY","5672","CNY","1992-06-13","10.000","1","A","","2021-08-27","","1","上海市","310000","上海市","310000","私营企业","P0306"
"10","600616","金枫酒业","上海金枫酒业股份有限公司","Shanghai Jinfeng Wine Co., Ltd.","0005","工业","C05","饮料制造业","C15","酒、饮料和精制茶制造业","1992-06-19","1992-09-29","1992-09-29","CNY","48.0000","58.0000","CNY","2839","CNY","1992-06-13","10.000","1","A","","2021-08-27","","1","上海市","310000","上海市","310000","国营或国有控股","P0301"
"10","600617","国新能源","山西省国新能源股份有限公司","Shanxi Guoxin Energy Corporation Limited","0005","工业","D03","煤气生产和供应业","D45","燃气生产和供应业","1992-08-17","1992-10-13","1992-10-13","CNY","45.8000","55.8000","CNY","2000","CNY","1992-06-13","10.000","1","A","900913","2021-08-27","","1","山西省","140000","太原市","140100","中外合资","P0303"
"10","600618","氯碱化工","上海氯碱化工股份有限公司","Shanghai Chlor-Alkali Chemical Co., Ltd.","0005","工业","C43","化学原料及化学制品制造业","C26","化学原料及化学制品制造业","1992-07-04","1992-11-13","1992-11-13","CNY","44.0000","54.0000","CNY","59181","CNY","1992-06-13","10.000","1","A","900908","2021-08-27","","1","上海市","310000","上海市","310000","国营或国有控股","P0301"
"10","600619","海立股份","上海海立(集团)股份有限公司","Shanghai Highly (Group) Co., Ltd.","0005","工业","C71","普通机械制造业","C34","通用设备制造业","1992-06-20","1992-11-16","1992-11-16","CNY","38.0000","48.0000","CNY","11991","CNY","1992-06-20","10.000","1","A","900910","2021-08-27","","1","上海市","310000","上海市","310000","国营或国有控股","P0301"
"10","600620","天宸股份","上海市天宸股份有限公司","Shanghai Tianchen Co., Ltd.","0004","综合","M","综合类","S90","综合","1992-07-01","1992-11-17","1992-11-17","CNY","40.0000","50.0000","CNY","2500","CNY","1992-06-13","10.000","1","A","","2021-08-27","","1","上海市","310000","上海市","310000","私营企业","P0306"
"10","600621","华鑫股份","上海华鑫股份有限公司","Shanghai Chinafortune Co., Ltd.","0001","金融","I21","证券、期货业","J67","资本市场服务","1992-11-05","1992-12-02","1992-12-02","CNY","32.0000","42.0000","CNY","5099","CNY","1992-06-12","10.000","1","A","","2021-08-27","","1","上海市","310000","上海市","310000","国营或国有控股","P0301"
"10","600622","光大嘉宝","光大嘉宝股份有限公司","Everbright Jiabao Co., Ltd.","0003","房地产","J","房地产业","K70","房地产业","1992-07-08","1992-12-03","1992-12-03","CNY","40.0000","50.0000","CNY","10626","CNY","1992-06-13","10.000","1","A","","2021-08-27","","1","上海市","310000","上海市","310000","国营或国有控股","P0301"
"10","600623","华谊集团","上海华谊集团股份有限公司","Shanghai Huayi Group Corporation Limited","0005","工业","C43","化学原料及化学制品制造业","C26","化学原料及化学制品制造业","1992-08-05","1992-12-04","1992-12-04","CNY","58.0000","68.0000","CNY","45201","CNY","1992-06-13","10.000","1","A","900909","2021-08-27","","1","上海市","310000","上海市","310000","国营或国有控股","P0301"
"10","600624","复旦复华","上海复旦复华科技股份有限公司","Shanghai Fudan Forward S&T Co., Ltd.","0005","工业","C81","医药制造业","C27","医药制造业","1990-11-17","1993-01-05","1993-01-05","CNY","42.0000","52.0000","CNY","4339","CNY","1992-06-15","10.000","1","A","","2021-08-27","","1","上海市","310000","上海市","310000","政府机关","P0308"
"10","600625","PT 水仙","上海水仙电器股份有限公司","Shanghai Narcissus Electric Appliances Co., Ltd.","0005","工业","C76","电器机械及器材制造业","C38","电气机械及器材制造业","1992-05-21","1993-01-06","1993-01-06","CNY","36.0000","46.0000","CNY","8578","CNY","1992-06-13","10.000","1","D","","2001-04-23","","1","上海市","310000","上海市","310000","中外合资","P0303"
"10","600626","申达股份","上海申达股份有限公司","Shanghai Shenda Co., Ltd.","0005","工业","C11","纺织业","C17","纺织业","1986-12-11","1993-01-07","1993-01-07","CNY","0.0000","10.0000","CNY","13655","CNY","1992-05-30","10.000","1","A","","2021-08-27","","1","上海市","310000","上海市","310000","国营或国有控股","P0301"
"10","600627","上电股份","上海输配电股份有限公司","Shanghai Power Transmission & Distribution Co., Ltd.","0005","工业","C76","电器机械及器材制造业","C38","电气机械及器材制造业","1992-07-09","1993-01-18","1993-01-18","CNY","43.0000","44.0000","CNY","406510","CNY","1992-05-28","1.000","1","D","","2008-11-26","","1","上海市","310000","上海市","310000","国营或国有控股","P0301"
"10","600628","新世界","上海新世界股份有限公司","Shanghai New World Co., Ltd.","0006","商业","H11","零售业","F52","零售业","1988-08-24","1993-01-19","1993-01-19","CNY","78.0000","88.0000","CNY","641","CNY","1992-06-13","10.000","1","A","","2021-08-27","","1","上海市","310000","上海市","310000","国营或国有控股","P0301"
"10","600629","华建集团","华东建筑集团股份有限公司","Arcplus Group PLC","0002","公用事业","K20","专业、科研服务业","M74","专业技术服务业","1992-06-12","1993-02-09","1993-02-09","CNY","12.0000","22.0000","CNY","3380","CNY","1992-06-13","10.000","1","A","","2021-08-27","","1","上海市","310000","上海市","310000","国营或国有控股","P0301"
"10","600630","龙头股份","上海龙头(集团)股份有限公司","Shanghai Dragon Corporation","0005","工业","C11","纺织业","C17","纺织业","1992-06-30","1993-02-09","1993-02-09","CNY","28.0000","38.0000","CNY","17447","CNY","1992-06-13","10.000","1","A","","2021-08-27","","1","上海市","310000","上海市","310000","国营或国有控股","P0301"
"10","600631","百联股份","上海百联集团股份有限公司","Shanghai Bailian Group Co., Ltd.","0006","商业","H11","零售业","F52","零售业","1992-03-16","1993-02-19","1993-02-19","CNY","88.0000","89.0000","CNY","12109","CNY","1992-06-13","1.000","1","D","","2011-08-23","","1","上海市","310000","上海市","310000","国营或国有控股","P0301"
"10","600632","华联商厦","上海华联商厦股份有限公司","Shanghai Hualian Commercial Building Co., Ltd.","0006","商业","H11","零售业","F52","零售业","1992-05-29","1993-02-19","1993-02-19","CNY","82.8000","92.8000","CNY","4500","CNY","1992-06-13","10.000","1","D","","2004-11-18","","1","上海市","310000","上海市","310000","国营或国有控股","P0301"
"10","600633","浙数文化","浙报数字文化集团股份有限公司","Zhejiang Daily Digital Culture Group Co., Ltd.","0002","公用事业","G87","计算机应用服务业","I64","互联网和相关服务","1992-03-04","1993-03-04","1993-03-04","CNY","46.6000","56.6000","CNY","9217","CNY","1992-06-13","10.000","1","A","","2021-08-27","","1","浙江省","330000","杭州市","330100","国营或国有控股","P0301"
"10","600634","退市富控","上海富控互动娱乐股份有限公司","Shanghai Fukong Interactive Entertainment Co., Ltd.","0002","公用事业","G87","计算机应用服务业","I64","互联网和相关服务","1992-07-06","1993-03-04","1993-03-04","CNY","30.0000","40.0000","CNY","600","CNY","1992-06-13","10.000","1","D","","2021-07-21","","1","上海市","310000","上海市","310000","私营企业","P0306"
"10","600635","大众公用","上海大众公用事业(集团)股份有限公司","Shanghai Dazhong Public Utilities (Group) Co., Ltd.","0005","工业","D03","煤气生产和供应业","D45","燃气生产和供应业","1991-12-24","1993-03-04","1993-03-04","CNY","25.0000","35.0000","CNY","1400","CNY","1991-12-08","10.000","1","A","","2021-08-27","01635","1","上海市","310000","上海市","310000","私营企业","P0306"
